F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	min-3	mean-3	max-3	w-mean-3	ext2-3	min-4	mean-4	max-4	w-mean-4	ext2-4	
0.3030	2.7569e+006	0.950	0.981	0.981	1.000	0.005	0.946	0.985	0.985	1.000	0.004	0.878	0.963	0.963	1.000	0.010	0.924	0.974	0.974	1.000	0.007	
0.3040	2.753e+006	0.950	0.981	0.981	1.000	0.005	0.946	0.985	0.985	1.000	0.004	0.878	0.963	0.963	1.000	0.010	0.924	0.974	0.974	1.000	0.007	
0.3050	2.749e+006	0.950	0.981	0.981	1.000	0.005	0.946	0.985	0.985	1.000	0.004	0.877	0.963	0.963	1.000	0.010	0.923	0.974	0.974	1.000	0.007	
0.3060	2.7451e+006	0.949	0.981	0.981	0.999	0.005	0.945	0.985	0.985	1.000	0.004	0.876	0.963	0.963	1.000	0.010	0.923	0.974	0.974	1.000	0.007	
0.3070	2.7411e+006	0.949	0.981	0.981	0.999	0.005	0.945	0.985	0.985	1.000	0.004	0.875	0.962	0.962	1.000	0.010	0.922	0.974	0.974	1.000	0.007	
0.3080	2.7372e+006	0.948	0.980	0.980	0.999	0.005	0.944	0.984	0.984	1.000	0.004	0.874	0.962	0.962	1.000	0.010	0.922	0.973	0.973	1.000	0.007	
0.3090	2.7332e+006	0.948	0.980	0.980	0.999	0.005	0.944	0.984	0.984	1.000	0.004	0.873	0.962	0.962	1.000	0.010	0.921	0.973	0.973	1.000	0.007	
0.3100	2.7293e+006	0.947	0.980	0.980	0.999	0.005	0.943	0.984	0.984	1.000	0.004	0.873	0.962	0.962	1.000	0.010	0.921	0.973	0.973	1.000	0.007	
0.3110	2.7253e+006	0.947	0.980	0.980	0.999	0.005	0.943	0.984	0.984	1.000	0.004	0.872	0.961	0.961	1.000	0.010	0.920	0.973	0.973	1.000	0.007	
0.3120	2.7213e+006	0.947	0.980	0.980	0.999	0.005	0.942	0.984	0.984	1.000	0.004	0.871	0.961	0.961	1.000	0.010	0.920	0.973	0.973	1.000	0.007	
0.3130	2.7174e+006	0.946	0.980	0.980	0.999	0.005	0.942	0.984	0.984	1.000	0.004	0.870	0.961	0.961	1.000	0.010	0.919	0.972	0.972	1.000	0.007	
0.3140	2.7134e+006	0.946	0.979	0.979	0.999	0.005	0.942	0.984	0.984	1.000	0.004	0.869	0.960	0.960	1.000	0.010	0.919	0.972	0.972	1.000	0.007	
0.3150	2.7095e+006	0.945	0.979	0.979	0.999	0.005	0.941	0.984	0.984	1.000	0.004	0.869	0.960	0.960	1.000	0.010	0.918	0.972	0.972	1.000	0.007	
0.3160	2.7055e+006	0.945	0.979	0.979	0.999	0.005	0.941	0.983	0.983	1.000	0.004	0.868	0.960	0.960	1.000	0.010	0.918	0.972	0.972	1.000	0.007	
0.3170	2.7016e+006	0.945	0.979	0.979	0.999	0.005	0.940	0.983	0.983	1.000	0.004	0.867	0.960	0.960	1.000	0.011	0.917	0.972	0.972	1.000	0.007	
0.3180	2.6976e+006	0.944	0.979	0.979	0.999	0.005	0.940	0.983	0.983	1.000	0.004	0.866	0.959	0.959	1.000	0.011	0.916	0.972	0.972	1.000	0.007	
0.3190	2.6937e+006	0.944	0.979	0.979	0.999	0.005	0.939	0.983	0.983	1.000	0.004	0.865	0.959	0.959	1.000	0.011	0.916	0.971	0.971	1.000	0.007	
0.3200	2.6897e+006	0.943	0.979	0.979	0.999	0.005	0.939	0.983	0.983	1.000	0.004	0.864	0.959	0.959	1.000	0.011	0.915	0.971	0.971	1.000	0.007	
0.3210	2.6857e+006	0.943	0.978	0.978	0.999	0.005	0.938	0.983	0.983	1.000	0.004	0.863	0.959	0.959	1.000	0.011	0.915	0.971	0.971	1.000	0.007	
0.3220	2.6818e+006	0.942	0.978	0.978	0.999	0.006	0.938	0.983	0.983	1.000	0.004	0.863	0.958	0.958	1.000	0.011	0.914	0.971	0.971	1.000	0.007	
0.3230	2.6778e+006	0.942	0.978	0.978	0.999	0.006	0.937	0.982	0.982	1.000	0.004	0.862	0.958	0.958	1.000	0.011	0.914	0.971	0.971	1.000	0.008	
0.3240	2.6739e+006	0.941	0.978	0.978	0.999	0.006	0.937	0.982	0.982	1.000	0.005	0.861	0.958	0.958	1.000	0.011	0.913	0.970	0.970	1.000	0.008	
0.3250	2.6699e+006	0.941	0.978	0.978	0.999	0.006	0.936	0.982	0.982	1.000	0.005	0.860	0.957	0.957	1.000	0.011	0.913	0.970	0.970	1.000	0.008	
0.3260	2.666e+006	0.940	0.978	0.978	0.999	0.006	0.936	0.982	0.982	1.000	0.005	0.859	0.957	0.957	1.000	0.011	0.912	0.970	0.970	1.000	0.008	
0.3270	2.662e+006	0.940	0.977	0.977	0.999	0.006	0.935	0.982	0.982	1.000	0.005	0.858	0.957	0.957	1.000	0.011	0.911	0.970	0.970	1.000	0.008	
0.3280	2.6581e+006	0.940	0.977	0.977	0.999	0.006	0.935	0.982	0.982	1.000	0.005	0.857	0.957	0.957	1.000	0.011	0.911	0.970	0.970	1.000	0.008	
0.3290	2.6541e+006	0.939	0.977	0.977	0.999	0.006	0.934	0.982	0.982	1.000	0.005	0.856	0.956	0.956	1.000	0.011	0.910	0.969	0.969	1.000	0.008	
0.3300	2.6502e+006	0.939	0.977	0.977	0.999	0.006	0.934	0.981	0.981	1.000	0.005	0.855	0.956	0.956	1.000	0.012	0.910	0.969	0.969	1.000	0.008	
0.3310	2.6462e+006	0.938	0.977	0.977	0.999	0.006	0.934	0.981	0.981	1.000	0.005	0.855	0.956	0.956	1.000	0.012	0.909	0.969	0.969	1.000	0.008	
0.3320	2.6422e+006	0.938	0.977	0.977	0.999	0.006	0.933	0.981	0.981	1.000	0.005	0.854	0.955	0.955	0.999	0.012	0.909	0.969	0.969	1.000	0.008	
0.3330	2.6383e+006	0.937	0.976	0.976	0.999	0.006	0.933	0.981	0.981	1.000	0.005	0.853	0.955	0.955	0.999	0.012	0.908	0.969	0.969	1.000	0.008	
0.3340	2.6343e+006	0.937	0.976	0.976	0.999	0.006	0.932	0.981	0.981	1.000	0.005	0.852	0.955	0.955	0.999	0.012	0.907	0.968	0.968	1.000	0.008	
0.3350	2.6304e+006	0.936	0.976	0.976	0.999	0.006	0.932	0.981	0.981	1.000	0.005	0.851	0.955	0.955	0.999	0.012	0.907	0.968	0.968	1.000	0.008	
0.3360	2.6264e+006	0.936	0.976	0.976	0.999	0.006	0.931	0.981	0.981	1.000	0.005	0.850	0.954	0.954	0.999	0.012	0.906	0.968	0.968	1.000	0.008	
0.3370	2.6225e+006	0.935	0.976	0.976	0.999	0.006	0.930	0.980	0.980	1.000	0.005	0.849	0.954	0.954	0.999	0.012	0.906	0.968	0.968	1.000	0.008	
0.3380	2.6185e+006	0.935	0.975	0.975	0.999	0.006	0.930	0.980	0.980	1.000	0.005	0.848	0.954	0.954	0.999	0.012	0.905	0.968	0.968	1.000	0.008	
0.3390	2.6146e+006	0.934	0.975	0.975	0.999	0.006	0.929	0.980	0.980	1.000	0.005	0.847	0.953	0.953	0.999	0.012	0.904	0.967	0.967	1.000	0.008	
0.3400	2.6106e+006	0.934	0.975	0.975	0.999	0.006	0.929	0.980	0.980	1.000	0.005	0.846	0.953	0.953	0.999	0.012	0.904	0.967	0.967	1.000	0.008	
0.3410	2.6066e+006	0.933	0.975	0.975	0.999	0.006	0.928	0.980	0.980	1.000	0.005	0.845	0.953	0.953	0.999	0.012	0.903	0.967	0.967	1.000	0.008	
0.3420	2.6027e+006	0.933	0.975	0.975	0.999	0.006	0.928	0.980	0.980	1.000	0.005	0.844	0.952	0.952	0.999	0.012	0.903	0.967	0.967	1.000	0.009	
0.3430	2.5987e+006	0.932	0.975	0.975	0.999	0.006	0.927	0.980	0.980	1.000	0.005	0.844	0.952	0.952	0.999	0.013	0.902	0.967	0.967	1.000	0.009	
0.3440	2.5948e+006	0.932	0.974	0.974	0.999	0.007	0.927	0.979	0.979	1.000	0.005	0.843	0.952	0.952	0.999	0.013	0.901	0.966	0.966	1.000	0.009	
0.3450	2.5908e+006	0.931	0.974	0.974	0.999	0.007	0.926	0.979	0.979	1.000	0.005	0.842	0.952	0.952	0.999	0.013	0.901	0.966	0.966	1.000	0.009	
0.3460	2.5869e+006	0.931	0.974	0.974	0.999	0.007	0.926	0.979	0.979	1.000	0.005	0.841	0.951	0.951	0.999	0.013	0.900	0.966	0.966	1.000	0.009	
0.3470	2.5829e+006	0.930	0.974	0.974	0.999	0.007	0.925	0.979	0.979	1.000	0.005	0.840	0.951	0.951	0.999	0.013	0.900	0.966	0.966	1.000	0.009	
0.3480	2.579e+006	0.930	0.974	0.974	0.999	0.007	0.925	0.979	0.979	1.000	0.005	0.839	0.951	0.951	0.999	0.013	0.899	0.966	0.966	1.000	0.009	
0.3490	2.575e+006	0.929	0.973	0.973	0.999	0.007	0.924	0.979	0.979	1.000	0.005	0.838	0.950	0.950	0.999	0.013	0.898	0.965	0.965	1.000	0.009	
0.3500	2.5711e+006	0.929	0.973	0.973	0.999	0.007	0.923	0.978	0.978	1.000	0.006	0.837	0.950	0.950	0.999	0.013	0.898	0.965	0.965	1.000	0.009	
0.3510	2.5671e+006	0.928	0.973	0.973	0.999	0.007	0.923	0.978	0.978	1.000	0.006	0.836	0.950	0.950	0.999	0.013	0.897	0.965	0.965	1.000	0.009	
0.3520	2.5631e+006	0.928	0.973	0.973	0.999	0.007	0.922	0.978	0.978	1.000	0.006	0.835	0.949	0.949	0.999	0.013	0.896	0.965	0.965	1.000	0.009	
0.3530	2.5592e+006	0.927	0.973	0.973	0.999	0.007	0.922	0.978	0.978	1.000	0.006	0.834	0.949	0.949	0.999	0.013	0.896	0.964	0.964	1.000	0.009	
0.3540	2.5552e+006	0.927	0.973	0.973	0.999	0.007	0.921	0.978	0.978	1.000	0.006	0.833	0.949	0.949	0.999	0.014	0.895	0.964	0.964	1.000	0.009	
0.3550	2.5513e+006	0.926	0.972	0.972	0.999	0.007	0.921	0.978	0.978	1.000	0.006	0.832	0.948	0.948	0.999	0.014	0.894	0.964	0.964	1.000	0.009	
0.3560	2.5473e+006	0.926	0.972	0.972	0.999	0.007	0.920	0.978	0.978	1.000	0.006	0.831	0.948	0.948	0.999	0.014	0.894	0.964	0.964	1.000	0.009	
0.3570	2.5434e+006	0.925	0.972	0.972	0.999	0.007	0.920	0.977	0.977	1.000	0.006	0.830	0.948	0.948	0.999	0.014	0.893	0.964	0.964	1.000	0.009	
0.3580	2.5394e+006	0.925	0.972	0.972	0.999	0.007	0.919	0.977	0.977	1.000	0.006	0.829	0.947	0.947	0.999	0.014	0.893	0.963	0.963	1.000	0.009	
0.3590	2.5355e+006	0.924	0.972	0.972	0.999	0.007	0.919	0.977	0.977	1.000	0.006	0.828	0.947	0.947	0.999	0.014	0.892	0.963	0.963	1.000	0.010	
0.3600	2.5315e+006	0.924	0.971	0.971	0.999	0.007	0.918	0.977	0.977	1.000	0.006	0.827	0.947	0.947	0.999	0.014	0.891	0.963	0.963	1.000	0.010	
0.3610	2.5275e+006	0.923	0.971	0.971	0.999	0.007	0.917	0.977	0.977	1.000	0.006	0.826	0.946	0.946	0.999	0.014	0.891	0.963	0.963	1.000	0.010	
0.3620	2.5236e+006	0.923	0.971	0.971	0.999	0.007	0.917	0.977	0.977	1.000	0.006	0.825	0.946	0.946	0.999	0.014	0.890	0.962	0.962	1.000	0.010	
0.3630	2.5196e+006	0.922	0.971	0.971	0.999	0.007	0.916	0.976	0.976	1.000	0.006	0.824	0.946	0.946	0.999	0.014	0.889	0.962	0.962	1.000	0.010	
0.3640	2.5157e+006	0.921	0.971	0.971	0.999	0.008	0.916	0.976	0.976	1.000	0.006	0.823	0.945	0.945	0.999	0.014	0.889	0.962	0.962	1.000	0.010	
0.3650	2.5117e+006	0.921	0.970	0.970	0.999	0.008	0.915	0.976	0.976	1.000	0.006	0.822	0.945	0.945	0.999	0.015	0.888	0.962	0.962	1.000	0.010	
0.3660	2.5078e+006	0.920	0.970	0.970	0.999	0.008	0.914	0.976	0.976	1.000	0.006	0.821	0.945	0.945	0.999	0.015	0.887	0.962	0.962	1.000	0.010	
0.3670	2.5038e+006	0.920	0.970	0.970	0.999	0.008	0.914	0.976	0.976	1.000	0.006	0.820	0.944	0.944	0.999	0.015	0.887	0.961	0.961	1.000	0.010	
0.3680	2.4999e+006	0.919	0.970	0.970	0.999	0.008	0.913	0.976	0.976	1.000	0.006	0.819	0.944	0.944	0.999	0.015	0.886	0.961	0.961	1.000	0.010	
0.3690	2.4959e+006	0.919	0.970	0.970	0.999	0.008	0.913	0.975	0.975	1.000	0.006	0.818	0.944	0.944	0.999	0.015	0.885	0.961	0.961	1.000	0.010	
0.3700	2.492e+006	0.918	0.969	0.969	0.999	0.008	0.912	0.975	0.975	1.000	0.006	0.817	0.943	0.943	0.999	0.015	0.884	0.961	0.961	1.000	0.010	
0.3710	2.488e+006	0.918	0.969	0.969	0.999	0.008	0.912	0.975	0.975	1.000	0.006	0.816	0.943	0.943	0.999	0.015	0.884	0.960	0.960	1.000	0.010	
0.3720	2.484e+006	0.917	0.969	0.969	0.999	0.008	0.911	0.975	0.975	1.000	0.006	0.815	0.943	0.943	0.999	0.015	0.883	0.960	0.960	1.000	0.010	
0.3730	2.4801e+006	0.917	0.969	0.969	0.999	0.008	0.910	0.975	0.975	1.000	0.006	0.814	0.942	0.942	0.999	0.015	0.882	0.960	0.960	1.000	0.010	
0.3740	2.4761e+006	0.916	0.969	0.969	0.999	0.008	0.910	0.975	0.975	1.000	0.007	0.813	0.942	0.942	0.999	0.015	0.882	0.960	0.960	1.000	0.010	
0.3750	2.4722e+006	0.915	0.968	0.968	0.999	0.008	0.909	0.974	0.974	1.000	0.007	0.812	0.942	0.942	0.999	0.015	0.881	0.959	0.959	1.000	0.010	
0.3760	2.4682e+006	0.915	0.968	0.968	0.999	0.008	0.908	0.974	0.974	1.000	0.007	0.811	0.941	0.941	0.999	0.016	0.880	0.959	0.959	1.000	0.011	
0.3770	2.4643e+006	0.914	0.968	0.968	0.999	0.008	0.908	0.974	0.974	1.000	0.007	0.810	0.941	0.941	0.999	0.016	0.880	0.959	0.959	1.000	0.011	
0.3780	2.4603e+006	0.914	0.968	0.968	0.999	0.008	0.907	0.974	0.974	1.000	0.007	0.809	0.941	0.941	0.999	0.016	0.879	0.959	0.959	1.000	0.011	
0.3790	2.4564e+006	0.913	0.968	0.968	0.999	0.008	0.907	0.974	0.974	1.000	0.007	0.808	0.940	0.940	0.999	0.016	0.878	0.958	0.958	1.000	0.011	
0.3800	2.4524e+006	0.912	0.967	0.967	0.999	0.008	0.906	0.973	0.973	1.000	0.007	0.807	0.940	0.940	0.999	0.016	0.877	0.958	0.958	1.000	0.011	
0.3810	2.4484e+006	0.912	0.967	0.967	0.999	0.008	0.905	0.973	0.973	1.000	0.007	0.806	0.940	0.940	0.999	0.016	0.877	0.958	0.958	1.000	0.011	
0.3820	2.4445e+006	0.911	0.967	0.967	0.999	0.008	0.905	0.973	0.973	1.000	0.007	0.805	0.939	0.939	0.999	0.016	0.876	0.958	0.958	1.000	0.011	
0.3830	2.4405e+006	0.911	0.967	0.967	0.999	0.009	0.904	0.973	0.973	1.000	0.007	0.804	0.939	0.939	0.999	0.016	0.875	0.957	0.957	1.000	0.011	
0.3840	2.4366e+006	0.910	0.966	0.966	0.999	0.009	0.903	0.973	0.973	1.000	0.007	0.803	0.939	0.939	0.999	0.016	0.874	0.957	0.957	1.000	0.011	
0.3850	2.4326e+006	0.909	0.966	0.966	0.999	0.009	0.903	0.973	0.973	1.000	0.007	0.802	0.938	0.938	0.999	0.016	0.874	0.957	0.957	1.000	0.011	
0.3860	2.4287e+006	0.909	0.966	0.966	0.999	0.009	0.902	0.972	0.972	1.000	0.007	0.801	0.938	0.938	0.999	0.017	0.873	0.957	0.957	1.000	0.011	
0.3870	2.4247e+006	0.908	0.966	0.966	0.999	0.009	0.901	0.972	0.972	1.000	0.007	0.800	0.938	0.938	0.999	0.017	0.872	0.956	0.956	1.000	0.011	
0.3880	2.4208e+006	0.908	0.966	0.966	0.999	0.009	0.901	0.972	0.972	1.000	0.007	0.799	0.937	0.937	0.999	0.017	0.871	0.956	0.956	1.000	0.011	
0.3890	2.4168e+006	0.907	0.965	0.965	0.999	0.009	0.900	0.972	0.972	1.000	0.007	0.798	0.937	0.937	0.999	0.017	0.871	0.956	0.956	1.000	0.011	
0.3900	2.4129e+006	0.906	0.965	0.965	0.999	0.009	0.899	0.972	0.972	1.000	0.007	0.797	0.937	0.937	0.999	0.017	0.870	0.956	0.956	1.000	0.011	
0.3910	2.4089e+006	0.906	0.965	0.965	0.999	0.009	0.899	0.971	0.971	1.000	0.007	0.796	0.936	0.936	0.999	0.017	0.869	0.955	0.955	1.000	0.012	
0.3920	2.4049e+006	0.905	0.965	0.965	0.999	0.009	0.898	0.971	0.971	1.000	0.007	0.795	0.936	0.936	0.999	0.017	0.868	0.955	0.955	1.000	0.012	
0.3930	2.401e+006	0.905	0.964	0.964	0.999	0.009	0.897	0.971	0.971	1.000	0.007	0.794	0.935	0.935	0.999	0.017	0.868	0.955	0.955	1.000	0.012	
0.3940	2.397e+006	0.904	0.964	0.964	0.999	0.009	0.897	0.971	0.971	1.000	0.008	0.793	0.935	0.935	0.999	0.017	0.867	0.955	0.955	1.000	0.012	
0.3950	2.3931e+006	0.903	0.964	0.964	0.999	0.009	0.896	0.971	0.971	1.000	0.008	0.791	0.935	0.935	0.999	0.017	0.866	0.954	0.954	1.000	0.012	
0.3960	2.3891e+006	0.903	0.964	0.964	0.999	0.009	0.896	0.970	0.970	1.000	0.008	0.790	0.934	0.934	0.999	0.018	0.865	0.954	0.954	1.000	0.012	
0.3970	2.3852e+006	0.902	0.963	0.963	0.999	0.009	0.895	0.970	0.970	1.000	0.008	0.789	0.934	0.934	0.999	0.018	0.865	0.954	0.954	1.000	0.012	
0.3980	2.3812e+006	0.902	0.963	0.963	0.999	0.009	0.894	0.970	0.970	1.000	0.008	0.788	0.934	0.934	0.999	0.018	0.864	0.954	0.954	1.000	0.012	
0.3990	2.3773e+006	0.901	0.963	0.963	0.999	0.010	0.894	0.970	0.970	1.000	0.008	0.787	0.933	0.933	0.999	0.018	0.863	0.953	0.953	1.000	0.012	
0.4000	2.3733e+006	0.900	0.963	0.963	0.999	0.010	0.893	0.970	0.970	1.000	0.008	0.786	0.933	0.933	0.999	0.018	0.862	0.953	0.953	1.000	0.012	
0.4010	2.3693e+006	0.900	0.962	0.962	0.999	0.010	0.892	0.969	0.969	1.000	0.008	0.785	0.933	0.933	0.999	0.018	0.862	0.953	0.953	1.000	0.012	
0.4020	2.3654e+006	0.899	0.962	0.962	0.999	0.010	0.891	0.969	0.969	1.000	0.008	0.784	0.932	0.932	0.999	0.018	0.861	0.953	0.953	1.000	0.012	
0.4030	2.3614e+006	0.898	0.962	0.962	0.999	0.010	0.891	0.969	0.969	1.000	0.008	0.783	0.932	0.932	0.999	0.018	0.860	0.952	0.952	1.000	0.012	
0.4040	2.3575e+006	0.898	0.962	0.962	0.999	0.010	0.890	0.969	0.969	1.000	0.008	0.782	0.931	0.931	0.999	0.018	0.859	0.952	0.952	1.000	0.012	
0.4050	2.3535e+006	0.897	0.962	0.962	0.999	0.010	0.889	0.969	0.969	1.000	0.008	0.781	0.931	0.931	0.999	0.018	0.858	0.952	0.952	1.000	0.013	
0.4060	2.3496e+006	0.896	0.961	0.961	0.999	0.010	0.889	0.968	0.968	1.000	0.008	0.780	0.931	0.931	0.999	0.019	0.858	0.952	0.952	1.000	0.013	
0.4070	2.3456e+006	0.896	0.961	0.961	0.999	0.010	0.888	0.968	0.968	1.000	0.008	0.779	0.930	0.930	0.999	0.019	0.857	0.951	0.951	1.000	0.013	
0.4080	2.3417e+006	0.895	0.961	0.961	0.999	0.010	0.887	0.968	0.968	1.000	0.008	0.778	0.930	0.930	0.999	0.019	0.856	0.951	0.951	1.000	0.013	
0.4090	2.3377e+006	0.894	0.961	0.961	0.999	0.010	0.887	0.968	0.968	1.000	0.008	0.777	0.930	0.930	0.999	0.019	0.855	0.951	0.951	1.000	0.013	
0.4100	2.3338e+006	0.894	0.960	0.960	0.999	0.010	0.886	0.968	0.968	1.000	0.008	0.776	0.929	0.929	0.999	0.019	0.855	0.951	0.951	1.000	0.013	
0.4110	2.3298e+006	0.893	0.960	0.960	0.999	0.010	0.885	0.967	0.967	1.000	0.008	0.774	0.929	0.929	0.999	0.019	0.854	0.950	0.950	1.000	0.013	
0.4120	2.3258e+006	0.892	0.960	0.960	0.999	0.010	0.885	0.967	0.967	1.000	0.008	0.773	0.928	0.928	0.999	0.019	0.853	0.950	0.950	1.000	0.013	
0.4130	2.3219e+006	0.892	0.960	0.960	0.999	0.010	0.884	0.967	0.967	1.000	0.009	0.772	0.928	0.928	0.999	0.019	0.852	0.950	0.950	1.000	0.013	
0.4140	2.3179e+006	0.891	0.959	0.959	0.999	0.010	0.883	0.967	0.967	1.000	0.009	0.771	0.928	0.928	0.999	0.019	0.851	0.949	0.949	1.000	0.013	
0.4150	2.314e+006	0.890	0.959	0.959	0.999	0.011	0.882	0.967	0.967	1.000	0.009	0.770	0.927	0.927	0.999	0.020	0.850	0.949	0.949	1.000	0.013	
0.4160	2.31e+006 	0.890	0.959	0.959	0.999	0.011	0.882	0.966	0.966	1.000	0.009	0.769	0.927	0.927	0.999	0.020	0.850	0.949	0.949	1.000	0.013	
0.4170	2.3061e+006	0.889	0.959	0.959	0.999	0.011	0.881	0.966	0.966	1.000	0.009	0.768	0.927	0.927	0.999	0.020	0.849	0.949	0.949	1.000	0.013	
0.4180	2.3021e+006	0.888	0.958	0.958	0.999	0.011	0.880	0.966	0.966	1.000	0.009	0.767	0.926	0.926	0.999	0.020	0.848	0.948	0.948	1.000	0.013	
0.4190	2.2982e+006	0.888	0.958	0.958	0.999	0.011	0.879	0.966	0.966	1.000	0.009	0.766	0.926	0.926	0.999	0.020	0.847	0.948	0.948	1.000	0.014	
0.4200	2.2942e+006	0.887	0.958	0.958	0.999	0.011	0.879	0.965	0.965	1.000	0.009	0.765	0.925	0.925	0.999	0.020	0.846	0.948	0.948	1.000	0.014	
0.4210	2.2902e+006	0.886	0.958	0.958	0.999	0.011	0.878	0.965	0.965	1.000	0.009	0.763	0.925	0.925	0.999	0.020	0.845	0.948	0.948	1.000	0.014	
0.4220	2.2863e+006	0.886	0.957	0.957	0.999	0.011	0.877	0.965	0.965	1.000	0.009	0.762	0.925	0.925	0.999	0.020	0.845	0.947	0.947	1.000	0.014	
0.4230	2.2823e+006	0.885	0.957	0.957	0.999	0.011	0.876	0.965	0.965	1.000	0.009	0.761	0.924	0.924	0.999	0.020	0.844	0.947	0.947	1.000	0.014	
0.4240	2.2784e+006	0.884	0.957	0.957	0.999	0.011	0.876	0.965	0.965	1.000	0.009	0.760	0.924	0.924	0.999	0.021	0.843	0.947	0.947	1.000	0.014	
0.4250	2.2744e+006	0.884	0.957	0.957	0.999	0.011	0.875	0.964	0.964	1.000	0.009	0.759	0.924	0.924	0.999	0.021	0.842	0.946	0.946	1.000	0.014	
0.4260	2.2705e+006	0.883	0.956	0.956	0.999	0.011	0.874	0.964	0.964	1.000	0.009	0.758	0.923	0.923	0.999	0.021	0.841	0.946	0.946	1.000	0.014	
0.4270	2.2665e+006	0.882	0.956	0.956	0.999	0.011	0.873	0.964	0.964	1.000	0.009	0.757	0.923	0.923	0.999	0.021	0.840	0.946	0.946	1.000	0.014	
0.4280	2.2626e+006	0.882	0.956	0.956	0.999	0.011	0.873	0.964	0.964	1.000	0.009	0.756	0.922	0.922	0.999	0.021	0.840	0.946	0.946	1.000	0.014	
0.4290	2.2586e+006	0.881	0.956	0.956	0.999	0.011	0.872	0.963	0.963	1.000	0.009	0.755	0.922	0.922	0.999	0.021	0.839	0.945	0.945	1.000	0.014	
0.4300	2.2547e+006	0.880	0.955	0.955	0.999	0.012	0.871	0.963	0.963	1.000	0.010	0.753	0.922	0.922	0.999	0.021	0.838	0.945	0.945	1.000	0.014	
0.4310	2.2507e+006	0.880	0.955	0.955	0.999	0.012	0.870	0.963	0.963	1.000	0.010	0.752	0.921	0.921	0.999	0.021	0.837	0.945	0.945	1.000	0.015	
0.4320	2.2467e+006	0.879	0.955	0.955	0.999	0.012	0.870	0.963	0.963	1.000	0.010	0.751	0.921	0.921	0.999	0.021	0.836	0.944	0.944	1.000	0.015	
0.4330	2.2428e+006	0.878	0.954	0.954	0.999	0.012	0.869	0.963	0.963	1.000	0.010	0.750	0.920	0.920	0.999	0.022	0.835	0.944	0.944	1.000	0.015	
0.4340	2.2388e+006	0.877	0.954	0.954	0.999	0.012	0.868	0.962	0.962	1.000	0.010	0.749	0.920	0.920	0.999	0.022	0.834	0.944	0.944	1.000	0.015	
0.4350	2.2349e+006	0.877	0.954	0.954	0.999	0.012	0.867	0.962	0.962	1.000	0.010	0.748	0.920	0.920	0.999	0.022	0.833	0.943	0.943	1.000	0.015	
0.4360	2.2309e+006	0.876	0.954	0.954	0.999	0.012	0.866	0.962	0.962	1.000	0.010	0.747	0.919	0.919	0.999	0.022	0.832	0.943	0.943	1.000	0.015	
0.4370	2.227e+006	0.875	0.953	0.953	0.999	0.012	0.866	0.962	0.962	1.000	0.010	0.746	0.919	0.919	0.999	0.022	0.831	0.943	0.943	1.000	0.015	
0.4380	2.223e+006	0.874	0.953	0.953	0.999	0.012	0.865	0.961	0.961	1.000	0.010	0.744	0.918	0.918	0.999	0.022	0.830	0.942	0.942	1.000	0.015	
0.4390	2.2191e+006	0.874	0.953	0.953	0.999	0.012	0.864	0.961	0.961	1.000	0.010	0.743	0.918	0.918	0.999	0.022	0.830	0.942	0.942	1.000	0.015	
0.4400	2.2151e+006	0.873	0.953	0.953	0.999	0.012	0.863	0.961	0.961	1.000	0.010	0.742	0.918	0.918	0.999	0.022	0.829	0.942	0.942	1.000	0.015	
0.4410	2.2111e+006	0.872	0.952	0.952	0.999	0.012	0.863	0.961	0.961	1.000	0.010	0.741	0.917	0.917	0.999	0.023	0.828	0.942	0.942	1.000	0.015	
0.4420	2.2072e+006	0.872	0.952	0.952	0.999	0.012	0.862	0.960	0.960	1.000	0.010	0.740	0.917	0.917	0.999	0.023	0.827	0.941	0.941	1.000	0.015	
0.4430	2.2032e+006	0.871	0.952	0.952	0.999	0.013	0.861	0.960	0.960	1.000	0.010	0.739	0.916	0.916	0.999	0.023	0.826	0.941	0.941	1.000	0.016	
0.4440	2.1993e+006	0.870	0.951	0.951	0.999	0.013	0.860	0.960	0.960	1.000	0.010	0.737	0.916	0.916	0.999	0.023	0.825	0.941	0.941	1.000	0.016	
0.4450	2.1953e+006	0.869	0.951	0.951	0.999	0.013	0.859	0.960	0.960	1.000	0.011	0.736	0.916	0.916	0.999	0.023	0.824	0.940	0.940	1.000	0.016	
0.4460	2.1914e+006	0.869	0.951	0.951	0.999	0.013	0.859	0.959	0.959	1.000	0.011	0.735	0.915	0.915	0.999	0.023	0.823	0.940	0.940	1.000	0.016	
0.4470	2.1874e+006	0.868	0.951	0.951	0.999	0.013	0.858	0.959	0.959	1.000	0.011	0.734	0.915	0.915	0.999	0.023	0.822	0.940	0.940	1.000	0.016	
0.4480	2.1835e+006	0.867	0.950	0.950	0.999	0.013	0.857	0.959	0.959	1.000	0.011	0.733	0.914	0.914	0.999	0.023	0.821	0.939	0.939	1.000	0.016	
0.4490	2.1795e+006	0.866	0.950	0.950	0.999	0.013	0.856	0.959	0.959	1.000	0.011	0.732	0.914	0.914	0.999	0.023	0.820	0.939	0.939	1.000	0.016	
